"","GameDate","HomeTeam","R3.x","L3.x","C3.x","IP.x","RC3.x","LC3.x","B3.x","L2.x","R2.x","C2.x","Made.Shot.x","Missed.Shot.x","R3.y","L3.y","C3.y","IP.y","RC3.y","LC3.y","B3.y","L2.y","R2.y","C2.y","Made.Shot.y","Missed.Shot.y"
"768","2019-02-13","TOR",7.4,7.2,4.4,56.6,4.4,3,0,5,5.6,3.2,1,0,14.6,12.8,9,52.4,3.8,6.2,0,8.4,6.6,3.2,0,1
"769","2019-02-11","TOR",5.8,5.8,5.4,57.2,4,3.2,0,4.6,6.2,2.8,1,0,13.2,14.2,9,56,4.4,6.2,0.2,9.2,6.6,2.8,0,1
"770","2019-02-03","TOR",7.2,6.4,5,55.6,3.6,3.8,0,4.2,4.8,2.8,1,0,13.4,13.2,11,51.6,5.8,4.8,0.2,9.8,6.2,2.8,0,1
"771","2019-01-31","TOR",5.6,6.8,5,58.6,4,4.4,0,3.4,5,2.6,1,0,12.2,13.2,10.6,51.4,5.8,4.6,0.6,9.6,6,3.4,0,1
"772","2019-01-22","TOR",5.4,6.2,4.6,60,4,4.6,0,4.4,5,3,1,0,11.2,13,10,51.6,5.8,3.6,0.6,9.6,6.4,3.4,0,1
"773","2019-01-19","TOR",5,4.4,5.2,62.8,3,3.4,0,4.8,5.2,3,1,0,9.2,11.8,9.8,51.8,5.6,5.2,0.6,8.2,5.8,3,0,1
"774","2019-01-17","TOR",5.2,5.2,3.8,59.2,3.4,3,0,5.2,4.4,2.6,1,0,10.4,10,10.4,54.6,4.6,4.8,0.4,7.6,5.8,4,0,1
"775","2019-01-11","TOR",5.2,4.6,4.2,60.8,3.2,3,0,5,4.6,3.2,1,0,9.6,11.2,9,52.2,4.4,6.2,0.8,6.6,5.8,4.2,0,1
"776","2019-01-08","TOR",6,3.4,4,61.4,2.2,3.4,0,5.4,4.8,3.2,1,0,9,11,9.2,54.4,4.4,6.2,0.4,7,6.4,4,0,1
"777","2019-01-06","TOR",5.8,4.8,4,57.4,2.8,3.4,0,4.2,4.8,2.8,1,0,9.4,11.2,12.2,51.8,5.6,7,0.6,5.4,6.2,4,0,1
"778","2019-01-01","TOR",5.8,6,4,59.2,3.8,2.8,0,4.6,5.2,2.6,1,0,10.8,11,14.8,52,6.6,6,0.6,6.2,8.4,4.4,0,1
"779","2018-12-30","TOR",6.4,5.4,4.4,59.4,4,3.6,0,4.6,5.8,3.4,1,0,11.2,11,14.8,48.6,8.2,5.8,0.6,5.6,8.8,3.2,0,1
"780","2018-12-21","TOR",6.2,6.2,4.8,54.8,4.2,3.8,0,5.6,6.8,3.6,1,0,11.8,10.8,13.2,45.6,8.6,5,0.4,6.2,10.4,2.6,0,1
"781","2018-12-19","TOR",5.8,8.8,6,53.8,4.2,3.8,0,5.8,7.2,3.2,1,0,12.6,12.8,13.4,44,9.2,4.8,0.4,5.6,10.2,2.4,0,1
"782","2018-12-09","TOR",6.2,8.6,6.8,58.8,3.4,4,0,6.8,7,3.8,1,0,13.8,16.4,13,44.8,9.4,5.6,0.2,4.8,11,2.4,0,1
"783","2018-12-05","TOR",5.4,8.2,5.8,62.4,2.8,5.2,0,6,6.4,3.6,1,0,12.4,16.2,11.8,44.6,10,6,0.4,3.6,8.8,2.8,0,1
"784","2018-12-03","TOR",4.8,8.8,6,64.4,3.4,4.8,0,5.4,7.2,2.8,1,0,12.8,15.8,12.2,46.2,9.2,7,0.4,4.4,8.4,2.8,0,1
"785","2018-11-29","TOR",4,8.4,6.8,68.6,4.2,4,0,5.2,6.6,2,1,0,12.8,16.2,13.2,49.6,8.2,7.4,0.2,4.2,8,2.8,0,1
"786","2018-11-25","TOR",6.2,8.2,5.6,68.2,4.6,3.4,0,5.4,6,3.4,1,0,12.8,15.4,15.6,50.8,8,7.4,0.2,5.4,8.2,2.8,0,1
"787","2018-11-23","TOR",5.8,7.4,5.6,70.6,4.6,4.2,0,5.2,6.6,2.4,1,0,12.8,11.4,15.6,55.4,6.2,6.2,0.2,6.6,7.8,3.2,0,1
"788","2018-11-14","TOR",6,7.8,6.6,63.4,5.2,5,0,5.4,6.4,3,1,0,13,11.2,14.6,55.4,4.6,7,0,7.6,8,2.8,0,1
"789","2018-11-12","TOR",7.2,7,6.8,63.4,4.4,4.8,0,6.2,5.4,4.2,1,0,11.6,12.8,14.2,52.2,4.2,6,0,7.8,8,2.8,0,1
"790","2018-11-10","TOR",8,6.4,6.8,57.6,4.4,4.8,0,5.4,6,4.2,1,0,11.8,12.4,15.4,50.6,4.6,5,0,9,7,3.6,0,1
"791","2018-10-30","TOR",6,4.6,7.4,57.6,4.4,5.8,0,5.2,6.2,3.4,1,0,11.2,11.4,13.6,51,4,4.8,0,9,7.4,4.8,0,1
"792","2018-10-26","TOR",6,4.25,7.25,53.25,4.5,5.25,0,5,5.75,4.25,1,0,10,11.75,12.5,45.5,4.5,5.25,0,9.5,7.5,4.75,0,1
"793","2018-10-24","TOR",7.33333333333333,3,7.66666666666667,52.6666666666667,4,3.66666666666667,0,5.33333333333333,6.33333333333333,4,1,0,9.66666666666667,13,13.6666666666667,44.3333333333333,4.66666666666667,3.66666666666667,0,9.33333333333333,7.33333333333333,5.33333333333333,0,1
"794","2018-10-22","TOR",6.5,3,8.5,50,4,4,0,4.5,7,2.5,1,0,10,11,15,48,4.5,3.5,0,10.5,8.5,7,0,1
"795","2018-10-19","TOR",5,3,7,58,3,7,0,4,5,3,1,0,9,9,14,52,3,5,0,10,10,9,0,1
"796","2019-11-11","SAS",8.4,11.8,8.8,88,3,3.2,0,12.4,11.2,9.6,1,0,17.4,16,16.6,65.6,5,6,0,21.8,16.2,11.6,0,1
"797","2019-11-09","SAS",8.8,10.8,7.6,99.4,3.6,3.2,0,12.8,11.2,10.4,1,0,20,17.6,16.8,68.2,4.8,5.6,0,22.8,17.2,13.2,0,1
"798","2019-11-07","SAS",8.5,11.5,5.5,99,4,3.5,0,10,10,10,1,0,21.5,18,18.5,69,5.5,6.5,0,23,17,13,0,1
"799","2019-11-03","SAS",9.33333333333333,11.3333333333333,6.66666666666667,103.333333333333,4.66666666666667,4,0,7.33333333333333,10,9.33333333333333,1,0,22.6666666666667,17.3333333333333,18.6666666666667,75.3333333333333,4,6,0,19.3333333333333,16.6666666666667,12.6666666666667,0,1
"800","2019-10-28","SAS",12,10,6,105,5,4,0,5,10,12,1,0,28,16,15,72,3,3,0,17,17,13,0,1
"801","2019-10-26","SAS",8,0,6,102,6,2,0,6,6,8,1,0,24,14,14,60,2,4,0,14,10,14,0,1
"802","2019-04-10","SAS",8.6,5.6,4.4,45,2.2,4.4,0.4,6.8,5.4,3.2,1,0,11.2,10.4,7.4,36,6,2.6,1.2,8.2,6.4,4.6,0,1
"803","2019-04-02","SAS",8.4,6,2.8,44.2,2.2,4.4,0.4,7.8,5.8,4.2,1,0,10.6,11,8,38.4,5,2.6,1,10.4,6.6,5.8,0,1
"804","2019-03-31","SAS",8.8,6.2,2.6,43.8,1.8,3.2,0.4,7.8,6,5.2,1,0,9.6,10.8,7.8,38.6,4.6,2.8,0.6,11,6.4,6.8,0,1
"805","2019-03-28","SAS",7.8,7.2,3.4,41,1.6,2.6,0.4,8.2,7,5.8,1,0,11.2,11.6,7.6,36.8,3.4,2.6,0.4,12.4,7.6,7,0,1
"806","2019-03-20","SAS",6.6,7.8,3.6,42.6,1,2.8,0.2,8,7.2,6,1,0,11.4,12.4,7.6,39,3,2.4,0.2,11.4,7.2,6.4,0,1
"807","2019-03-18","SAS",5.8,7.6,3.4,45.8,1,2.8,0,7.8,7.2,5.8,1,0,10.8,12.8,6.8,41.4,2.6,2.4,0,11,8,5.6,0,1
"808","2019-03-16","SAS",5.4,7.6,4.6,47,1.6,3.2,0,7.2,6,4.4,1,0,10.8,11.2,7,44,2.8,3.6,0,7.8,9,5.8,0,1
"809","2019-03-15","SAS",5.25,7.75,5.5,47,1.75,4,0,7.25,4.75,3.5,1,0,12.75,11.75,7.5,44.25,2.25,3.25,0,7.25,9.75,4.25,0,1
"810","2019-03-10","SAS",5,6,5,47.3333333333333,2,4.66666666666667,0,7.33333333333333,4,3,1,0,11.3333333333333,11.3333333333333,7,47.3333333333333,2.33333333333333,4,0,6,9.33333333333333,4,0,1
"811","2019-03-04","SAS",4.5,5.5,4.5,47.5,3,4,0,9.5,4,3,1,0,10.5,9.5,6.5,49.5,2,5.5,0,5,11,5.5,0,1
"812","2019-03-02","SAS",4,7,5.5,48,3.5,3.5,0,9.5,4,3,1,0,12,7,9.5,50,2,8,0,6.5,9.5,8.5,0,1
"813","2019-02-27","SAS",5,8.66666666666667,5.33333333333333,51.6666666666667,3,2,0,5.66666666666667,8,3.66666666666667,1,0,13.6666666666667,13,7,38.3333333333333,3,5.33333333333333,0.333333333333333,8.66666666666667,10.3333333333333,6,0,1
"814","2019-02-02","SAS",8.6,6.2,5.6,45.8,4.8,2.4,0,7.6,6.4,5.2,1,0,11.8,12.8,7.4,36.2,2.6,6,0.4,9.4,10.6,5.8,0,1
"815","2019-01-31","SAS",10.4,6.6,5.6,48,4.4,2.2,0,10,6.6,5,1,0,10.2,11.4,7,38,3.2,4.8,0.2,10.6,10,5.4,0,1
"816","2019-01-29","SAS",10.2,5.4,5,45,4.4,2.4,0,11.4,5.2,4.4,1,0,11,9.6,7.6,40.6,2.8,5.2,0.6,10.8,10,6.6,0,1
"817","2019-01-27","SAS",7.6,5.4,3.8,48.8,4,2.4,0,11,6,4.2,1,0,11,8.8,6.8,42,2.6,3.4,0.4,11.2,9.4,7.2,0,1
"818","2019-01-20","SAS",8,5.2,4.2,48.4,4,2,0,9.4,6.6,3.8,1,0,10.4,11.2,7.2,39.4,2.6,3,0.4,10.6,8.6,6,0,1
"819","2019-01-14","SAS",8.4,6.6,4.2,48.2,4,1.8,0,8.2,6.8,2.6,1,0,10.4,11.8,7.4,40.6,3.6,2.8,0.4,10.4,7.8,6,0,1
"820","2019-01-10","SAS",7.8,6.2,4.8,46,4,1.8,0,6,6,3,1,0,10.4,12.8,8,40.8,3.4,3.2,0.4,8.8,7.8,5.4,0,1
"821","2019-01-05","SAS",8.2,6.8,5,47.8,4,1.8,0,5.6,7.2,4.2,1,0,10.2,13.4,9.2,38.6,4.2,3,0,9.2,8,6,0,1
"822","2019-01-03","SAS",7.8,6.2,5.2,44.2,3,2.2,0,5,7.4,4.8,1,0,10.2,13,10.8,39.4,4,4.2,0,9.2,8.4,5.2,0,1
"823","2018-12-31","SAS",7.6,6.6,4.4,44.2,2.2,3.6,0,5.4,7,5.4,1,0,11,11.6,10.8,42.2,4.8,4.8,0.2,8.8,8.6,5,0,1
"824","2018-12-26","SAS",7.8,5.8,3.4,44.2,2.4,3.6,0,5,7.6,6.4,1,0,10,11,9.6,44.2,4.4,4.6,0.4,8.4,8.8,5,0,1
"825","2018-12-21","SAS",6.6,4.8,3.4,44,2.4,3,0,6.2,8.2,7.2,1,0,10,9.8,9.4,42.4,5.4,4.6,0.6,9.6,8,5.8,0,1
"826","2018-12-17","SAS",6.8,5,2.8,45.2,2,3.6,0,5.6,7.8,6,1,0,9.8,10.6,7.4,41.8,4.6,5.8,0.6,9.8,6.8,4.6,0,1
"827","2018-12-15","SAS",7.2,6.8,2.4,44.6,2.4,3.4,0,8.4,8.4,5.2,1,0,8.4,10,6.2,39,4.4,3.6,0.6,10.6,7,5,0,1
"828","2018-12-13","SAS",7.8,7.8,3.4,45.6,3.2,1.8,0,7.8,7.8,4,1,0,8.6,10.8,7.2,36.2,5,3.8,0.4,10,6.2,5,0,1
"829","2018-12-11","SAS",7.2,8,3.8,47.4,2.6,1.6,0,9.2,7.4,4.2,1,0,10.8,11.2,7.4,35.8,4.4,4.8,0.2,11.4,5.8,5,0,1
"830","2018-12-09","SAS",7.6,7.8,3.2,45.4,2.6,2,0,9.4,7.4,4,1,0,11.8,12,7.2,35.4,3.2,5.4,0,11,8,4.4,0,1
"831","2018-12-07","SAS",6.6,7,3.6,42,2.8,1.8,0,9,6.4,3.8,1,0,13.4,11.6,7.6,37,2.6,4.8,0,10,8,4.4,0,1
"832","2018-12-02","SAS",5.6,6.2,5,42,2.6,2.6,0,7.2,5.8,4.4,1,0,14.8,11.2,9.6,37.8,3.4,5,0.4,9.4,8.4,4.2,0,1
"833","2018-11-30","SAS",4.4,4.6,4,42,2.2,3.4,0,8.2,7.2,5.2,1,0,14.6,11,8,37.4,2.2,4.2,0.6,11.6,10.6,5,0,1
"834","2018-11-21","SAS",4.8,4.2,4.6,44.4,2,4,0,8.2,8.6,5.4,1,0,14,12,9.4,36,2.4,3.8,0.6,11.2,12.2,6.6,0,1
"835","2018-11-18","SAS",4,5.4,4.4,47.2,2.4,3.6,0,9,8.2,4.6,1,0,12.8,12.6,9.4,35.8,3,3.8,0.6,10.8,10.6,7.2,0,1
"836","2018-11-10","SAS",4.6,6,4.8,49.6,2,3.2,0,9,8.4,5.2,1,0,9.4,11.8,10.2,35.8,3.2,3.2,0.8,11.6,12,7.2,0,1
"837","2018-11-04","SAS",5.6,5.6,3.8,52.2,2.2,2.2,0,8.4,8.6,4.4,1,0,8,12.4,8,41,3.4,3.4,0.4,14,12.4,6.6,0,1
"838","2018-11-03","SAS",6,6.25,4.5,52,2,1.25,0,8.25,8.5,4.5,1,0,7.25,12.25,9,42.75,3.5,3.75,0.25,13.75,11.75,6.5,0,1
"839","2018-10-29","SAS",5.66666666666667,6.33333333333333,4.33333333333333,49.6666666666667,2.33333333333333,0.666666666666667,0,7.33333333333333,7.33333333333333,3.33333333333333,1,0,5.33333333333333,10.3333333333333,7.66666666666667,44,4,3.33333333333333,0.333333333333333,14,11,4.66666666666667,0,1
"840","2018-10-27","SAS",7,6,5,49.5,2,1,0,4.5,8,3,1,0,5,9,8.5,49,4,2,0.5,16.5,12,3.5,0,1
"841","2018-10-24","SAS",7,4,4,50,3,1,0,5,13,2,1,0,5,10,7,56,6,2,0,22,11,3,0,1
"842","2019-11-12","SAC",12.75,16.5,11.5,92.5,3,5,0,6,11.5,2,1,0,22.5,25.75,20.25,76.75,12,7.75,0.5,8,9.5,6.25,0,1
"843","2019-11-01","SAC",15,17.3333333333333,12.6666666666667,93.3333333333333,2,5.33333333333333,0,6.66666666666667,10,1.33333333333333,1,0,22.6666666666667,29,21,78.3333333333333,11.3333333333333,8.33333333333333,0.666666666666667,8.66666666666667,10.6666666666667,7.66666666666667,0,1
"844","2019-10-30","SAC",15,16,12,83,1,4,0,9,13,2,1,0,26,25,23,83,9,7,1,8,13,10,0,1
"845","2019-10-28","SAC",14,18,14,84,2,4,0,8,20,2,1,0,28,18,22,70,4,8,0,6,14,6,0,1
"846","2019-04-07","SAC",5.8,9.2,6.8,59.2,4.2,3.8,0,3.8,3.6,2,1,0,12.6,15.6,9.6,44.4,5.8,6.6,1,4.2,7.6,4.6,0,1
"847","2019-04-04","SAC",5.6,8,6.4,62.4,4.2,4.6,0,3.8,3.4,1.8,1,0,12,17,9.6,47.8,5.4,6,1,5.2,7,4.2,0,1
"848","2019-04-02","SAC",5.8,8,6,59,4.2,3.2,0,4,3.8,2.8,1,0,12.4,14,9.8,44.6,4.6,5.4,1,5.6,7.6,3.8,0,1
"849","2019-03-23","SAC",6.4,6.8,5.6,62.6,5.2,2.8,0,3,3,3,1,0,12.2,14,9.4,43.6,4.8,5,0.6,7.2,8,3.2,0,1
"850","2019-03-21","SAC",5.8,8.4,5,64.8,4.4,2.8,0,2.4,3.6,3.4,1,0,11.6,14.2,9,47.6,4.6,3.6,0.2,7.4,8,3,0,1
"851","2019-03-19","SAC",5.8,9.4,5,64.2,5,3.8,0,3,4.2,3.8,1,0,12.4,15.8,9.4,52,4.6,4.6,0,8.4,7.6,2.8,0,1
"852","2019-03-17","SAC",5.75,9.75,5.5,60.25,5.75,3.75,0,3.75,4.25,4,1,0,12.5,16.5,9.25,51,4.5,4.75,0,8,7.25,3.25,0,1
"853","2019-03-06","SAC",7.2,8.4,3.4,63.2,3.6,3.6,0,3.6,3.8,2.2,1,0,14,16.6,7,54.4,5.8,6.2,0.2,7.4,6.8,4.2,0,1
"854","2019-03-04","SAC",7.6,11,3.2,61.4,2.2,3.2,0,4.6,4,2.2,1,0,14.8,17.4,7.6,55,6.6,6.6,0.2,6.6,6.4,3.8,0,1
"855","2019-03-01","SAC",8.2,9.2,3.6,58.2,2.4,3.8,0,5.2,3.6,3.2,1,0,16.2,16,7.4,48,6.2,6.6,0.2,7.2,6.6,5,0,1
"856","2019-02-27","SAC",8.4,8,4.4,58.6,1.2,2.8,0,4.6,3,2.6,1,0,16.8,15.4,8.4,45.6,6.6,5.6,0.2,6.2,7,5.2,0,1
"857","2019-02-10","SAC",7.4,8.4,6,59,2,3.4,0,3.8,2.8,3.4,1,0,15.2,15.4,9.6,41.8,6.6,6.2,0.4,6.8,6.8,4.4,0,1
"858","2019-02-08","SAC",6.4,8.2,6.8,56.4,2.6,3.8,0,4.2,3.8,4,1,0,15.4,16,10.6,41.6,5.2,6,0.8,6.4,6,5.6,0,1
"859","2019-02-06","SAC",6.4,6.2,7,55,2.4,4.2,0,3.6,4,3.8,1,0,15,15,11.6,40.4,4.6,5,1.2,6.6,7.6,6,0,1
"860","2019-02-04","SAC",6.2,7.4,6.8,54.2,2.2,4.2,0,3.4,5,3,1,0,14.6,15.2,11.8,43.6,5.6,5.2,1.2,5.2,6.4,6,0,1
"861","2019-02-02","SAC",6.2,7.6,6,50,2.8,4.2,0,3.2,5.4,3,1,0,12.4,15.4,12.4,42.2,4.8,5.4,1.2,7,6.4,5.4,0,1
"862","2019-01-30","SAC",8.8,8.4,5.8,46.4,3.2,4,0,3.8,5.8,3,1,0,12.4,14.8,11.8,44.2,4.6,4.4,0.8,6.4,7.2,5.6,0,1
"863","2019-01-14","SAC",8.8,9,7,47.4,2.8,3.2,0,3.8,5.4,2,1,0,11.8,13.4,14,41.6,5.8,4,0.4,7.4,7.8,4.2,0,1
"864","2019-01-12","SAC",9.2,8.4,5.8,46.8,3,3.4,0,6.2,5.4,3.2,1,0,11.2,14.6,13,42.8,5.2,5.6,0,8,8.2,4.8,0,1
"865","2019-01-10","SAC",9.2,8.6,6.4,50.8,2.8,2.6,0,5.8,4,3,1,0,8.8,15.6,12.2,44.8,4.8,5.8,0,9,8.8,4.6,0,1
"866","2019-01-07","SAC",8.4,8.6,6.2,53.4,3.4,3.2,0,5.8,3.4,3.4,1,0,10.4,14,10.6,48.4,4.8,5.6,0,7.8,8.8,4.6,0,1
"867","2019-01-05","SAC",6.4,9,6,53.4,3.8,3.6,0,5.8,3.2,3,1,0,12.4,15.8,9.8,50.2,4.4,5.6,0,8.2,8,6.4,0,1
"868","2019-01-03","SAC",7.4,8.4,4.4,53.8,4.8,3.8,0,6.8,3,3.4,1,0,12.2,17,7.2,54.2,4.4,6.4,0,7,8,6.8,0,1
"869","2019-01-01","SAC",8,8.2,5.2,54.6,5.6,4,0,4.6,4,2.6,1,0,14.4,15.8,7.2,49.8,5.6,5.8,0.2,6.6,6.6,6.8,0,1
"870","2018-12-27","SAC",8.8,8.2,5,54.8,5.4,5,0,4.8,4.2,2.8,1,0,15.6,14.2,8.8,46,5.2,5.6,0.2,6,7.4,5.8,0,1
"871","2018-12-23","SAC",8.6,8.4,6,53.2,5,4.6,0,5,4.6,2.6,1,0,14.8,14.2,8,43.2,5,5.2,0.2,6.2,7.4,6,0,1
"872","2018-12-21","SAC",9.4,7.6,5.6,59.2,3.6,4,0,5,4.4,4,1,0,13.6,13.6,7,42.2,4.6,6,0.2,6.2,7.4,5.2,0,1
"873","2018-12-19","SAC",8,8.8,5.4,62.8,2.6,4,0,3.8,4.4,4.6,1,0,12.8,14.4,6.8,40.8,4.2,6.6,0.2,6,6.2,5,0,1
"874","2018-12-14","SAC",6.8,8.8,5.6,65.2,3,4.8,0,4.2,3.8,4.4,1,0,10.8,16.4,6.8,44.8,4.4,5.8,0.4,6.6,5.4,5.4,0,1
"875","2018-12-12","SAC",6.25,8.5,5.5,64,3.5,4,0,4.25,3.75,4.5,1,0,11.25,18.25,5,46.25,4.5,5.75,0.5,7.25,4.5,6.25,0,1
"876","2018-12-01","SAC",6.8,8.4,3.6,57.8,3,3.2,0,5.2,4,5.4,1,0,10.4,16.2,7.6,45,6.4,6,0.6,7.4,6.2,8,0,1
"877","2018-11-29","SAC",5.4,8,3.4,54.6,3.2,3.8,0,5,4,4.4,1,0,10.2,16.4,8.2,46.4,7.4,5,0.6,8,7.6,8.2,0,1
"878","2018-11-25","SAC",6.4,6.6,3.6,51.2,3.2,3.8,0,5.2,4.2,4.8,1,0,12.2,14.6,9,45.8,7.6,3.4,0.6,8,8.8,8.2,0,1
"879","2018-11-19","SAC",6.8,8.8,3.2,49.2,2.2,3,0.4,5.2,5.8,4.4,1,0,13.4,14,10.2,42.4,7.2,4.8,0.2,8,9.2,7.2,0,1
"880","2018-11-12","SAC",6.4,8.2,2.8,53.2,2.2,4.2,0.4,3.8,5.2,3.4,1,0,14.2,15.6,10.2,47.8,7.8,6,0,8.6,9,5.8,0,1
"881","2018-11-10","SAC",5.8,10.4,3.2,56.2,1.6,4.2,0.4,4.8,5.2,3.2,1,0,14.8,14.8,9.4,47.4,5.6,5.6,0,8,8.6,5,0,1
"882","2018-11-09","SAC",5.75,11.25,3.25,55.75,1.5,4,0.5,5,6,3,1,0,15.5,14,10.25,45.75,5.25,5.75,0,7.75,8,4.25,0,1
"883","2018-11-07","SAC",5,13.6666666666667,3,56.6666666666667,1.66666666666667,4.33333333333333,0.666666666666667,5.33333333333333,6.33333333333333,1.66666666666667,1,0,15,15.3333333333333,10.6666666666667,47,5.33333333333333,7,0,9,8,4,0,1
"884","2018-10-26","SAC",4,12,2.5,60,1,4,0,5.5,3.5,2.5,1,0,12.5,12,9,54,4,6.5,0,8.5,9.5,4,0,1
"885","2018-10-24","SAC",5,17,4,63,0,1,0,7,4,3,1,0,9,11,5,46,1,6,0,7,10,6,0,1
"886","2019-11-14","PHX",11.6,7.6,15.2,73.4,3.6,1.8,0,5.2,6.8,3.6,1,0,16.8,13.6,15,62.4,7.8,6.2,1.6,5.8,7.2,4.6,0,1
"887","2019-11-12","PHX",14.6,8.2,16.8,80.2,3,3.2,0,6.2,7.4,3.6,1,0,22,16.2,16.2,66,9.6,7.2,1.2,6.8,7.4,5.2,0,1
"888","2019-11-10","PHX",16.4,8,16.8,87.2,3.2,4.4,0,7.2,7,4.4,1,0,24,19.2,17.4,73.4,9.2,8,0.8,9.8,8.8,5.8,0,1
"889","2019-11-07","PHX",15.5,6.5,17.5,82.25,3,5.5,0,7.5,8,5,1,0,24,21,18.5,71.5,8,9,0.5,10.5,8.5,6.25,0,1
"890","2019-11-04","PHX",18.6666666666667,6.66666666666667,14.6666666666667,83,2.66666666666667,5.33333333333333,0,7.33333333333333,4.66666666666667,2.66666666666667,1,0,26,22,18.6666666666667,67.3333333333333,8.66666666666667,10.6666666666667,0,12,10,6.33333333333333,0,1
"891","2019-10-28","PHX",19,8,11,91.5,3,8,0,7,7,4,1,0,29,22,19,67,7,10,0,14,8,5.5,0,1
"892","2019-10-26","PHX",18,8,4,91,4,8,0,8,4,6,1,0,26,22,20,76,2,10,0,16,10,5,0,1
"893","2019-04-05","PHX",7.2,6.6,7,60.2,3,1.6,0,3.6,4.2,2.8,1,0,9.2,10,9.2,50.2,7.2,5,0.6,5.6,2.2,1.4,0,1
"894","2019-04-03","PHX",6.4,6.2,6.4,62.2,2.8,1.6,0,4,4.4,2.8,1,0,9,10.6,10,51.2,6.2,5.2,0.6,6.2,2.2,1.6,0,1
"895","2019-04-01","PHX",5.6,5.8,6.6,62.2,3,2,0,3.8,3.6,2.2,1,0,9.6,11,8.6,50.6,7.2,5.2,0.4,7,2.8,1.6,0,1
"896","2019-03-30","PHX",5.4,6.4,5.4,59.8,3.4,2.2,0,4.6,3.4,2,1,0,10,10,9.2,49,5.2,5.8,0.2,6,4.2,2.6,0,1
"897","2019-03-27","PHX",5.6,5.4,5.6,58.8,4,2,0,4.6,3.2,2.4,1,0,11.4,11.2,8.8,49.4,5,7,0,6.6,5.8,3.6,0,1
"898","2019-03-21","PHX",4,4,4.8,62.8,4,3,0,4.8,4.2,1.8,1,0,11,11.4,9,48.2,4.2,7,0,7.8,6.6,3.6,0,1
"899","2019-03-18","PHX",5.2,4.6,5.8,60.8,5.2,2.8,0,3.8,4.6,2,1,0,11.8,12.8,7.4,47.2,4.8,7.8,0,8.2,8.4,4,0,1
"900","2019-03-13","PHX",5.25,4,5.5,60.5,6,2.75,0,4.25,4.75,2.5,1,0,11.5,13.5,7.75,46.25,3.75,8.75,0,8,9,4.25,0,1
"901","2019-03-06","PHX",5.75,4,4.75,61,4.5,3,0,3.5,4.75,2,1,0,12,15.25,7,46.25,5,10,0.25,8.25,9,3.25,0,1
"902","2019-03-04","PHX",6,4,3.25,65,5,4.5,0,3,5.25,2.5,1,0,9,15,7,43.25,6.25,11,0.5,6.75,6.5,2,0,1
"903","2019-03-02","PHX",6,5.5,5,65.25,4.25,4.75,0,1.75,4.25,2.75,1,0,10.5,13.25,7.75,46.25,6.5,9.5,1,5.25,6.75,2.5,0,1
"904","2019-03-01","PHX",5.66666666666667,5.33333333333333,4,66.3333333333333,3.33333333333333,5.66666666666667,0,2.33333333333333,4,3,1,0,10,12.6666666666667,9,47.3333333333333,7.33333333333333,9.66666666666667,1.33333333333333,4,5.33333333333333,2,0,1
"905","2019-02-08","PHX",7.4,5,6.2,56.2,3.4,3.6,0,3.6,4.2,3.6,1,0,14,11.8,11,50,5.6,6.2,0.8,4.6,4.6,2.8,0,1
"906","2019-02-04","PHX",7,6,7.4,52.4,2.8,3.2,0,4.2,3.8,2.8,1,0,15,10.4,10.8,49.8,4,4.2,0.8,5.8,5,4.2,0,1
"907","2019-02-02","PHX",7,5.4,6.2,51.6,2.4,3,0.2,4.8,5,2.6,1,0,14.2,10.2,11.2,48,3.4,4,0.4,6.2,5,4.6,0,1
"908","2019-01-24","PHX",6.8,4.8,5.4,53.6,3.4,3,0.2,5,5.4,2,1,0,12.8,9.6,9.2,45.6,3,4.8,0.4,6.2,4.6,5.8,0,1
"909","2019-01-22","PHX",7.4,5.2,5.4,54.8,2.6,2.6,0.2,5.4,4.6,1.4,1,0,11.6,9,7.8,42.4,3,4.2,0.4,7.4,5,6,0,1
"910","2019-01-12","PHX",7,5.4,5.6,56.2,2.4,3.2,0.2,4.6,5,1.6,1,0,12.2,8.4,6.8,38,2.6,4,0.4,7.6,5.4,6.6,0,1
"911","2019-01-08","PHX",7.2,5.2,4.6,57.4,2.8,3.4,0.2,3.8,4.4,1.8,1,0,11,9.2,7.2,35,3,4.2,0.2,6.8,6.6,5.8,0,1
"912","2019-01-06","PHX",7.8,5.6,4.2,59,3,2.6,0,3.8,3,2.4,1,0,10.8,10.6,5.4,36.4,3.6,4.6,0.2,7.2,6.6,5.6,0,1
"913","2019-01-04","PHX",7.4,6.2,3.6,56.8,2.2,3,0,4.6,3.2,3,1,0,12.2,13,6.2,37.6,4,5.8,0.2,6.8,6.6,5,0,1
"914","2019-01-02","PHX",7,5.8,3.2,57.8,2,4,0,3.8,3.2,4,1,0,13.2,13,8.8,41.4,5.2,5.4,0.2,5.4,7.4,5.2,0,1
"915","2018-12-31","PHX",8.2,6,1.8,61.8,2,3.2,0,5.6,2.8,4.6,1,0,12,13.2,9.2,45.2,5.4,6.2,0.2,5.8,6.4,4.8,0,1
"916","2018-12-29","PHX",8.2,6,2.6,59.4,2.2,3,0,6.2,2.8,4.4,1,0,14.8,12,10,47.8,5,6,0.4,6,5.2,5,0,1
