"","Team","PlayerPosition","GameDate","Goals","Assists","Points","PlusMinus","Penalties","EGoals","PPGoals","SHGoals","GWGoals","EVAssits","PPAssits","SHAssits","ShotsOnGoal","ShootingPer","Shits","MP","Hits","Blocks","FaceOffWins","FaceOffLoss","FaceOffPer","GoalsOpp","AssistsOpp","EVAssitsOpp","ShotsOnGoalOpp","HitsOpp","BlocksOpp"
"6805","CHI","D","2018-10-25",0.04,0.42,0.46,1.02,0.2,0.04,0,0,0,0.4,0.02,0,1.68,2.5,26.4,1158.8,1.02,1.54,0,0,0,0.08,0.28,0.2,1.8,1.32,1.66
"6806","CHI","C","2018-10-25",0.14,0.38,0.52,0.88,0.52,0.1,0.04,0,0.02,0.36,0.02,0,1.64,7.332,20.56,955.84,0.66,0.46,4.32,4.3,36.342,0.24,0.4,0.26,2.16,1.04,0.48
"6807","CHI","F","2018-10-25",0.428571428571429,0.333333333333333,0.761904761904762,0.857142857142857,0.285714285714286,0.333333333333333,0.0714285714285714,0.0238095238095238,0.0714285714285714,0.261904761904762,0.0714285714285714,0,2.85714285714286,10.9738095238095,19.8095238095238,963.071428571429,0.69047619047619,0.428571428571429,0.30952380952381,0.571428571428571,25.968,0.38,0.34,0.18,1.88,1.3,0.54
"6808","CHI","D","2018-10-23",0.06,0.44,0.5,1.2,0.24,0.06,0,0,0,0.42,0.02,0,1.58,4.5,26.24,1165.08,1.12,1.5,0,0,0,0.08,0.24,0.18,1.64,1.24,1.42
"6809","CHI","C","2018-10-23",0.22,0.4,0.62,1.02,0.44,0.18,0.04,0,0.04,0.4,0,0,1.68,9.998,20.68,963.28,0.52,0.5,4.56,4.76,40.424,0.24,0.52,0.38,2.3,0.6,0.56
"6810","CHI","F","2018-10-23",0.405405405405405,0.351351351351351,0.756756756756757,0.918918918918919,0.27027027027027,0.351351351351351,0.0540540540540541,0,0.0540540540540541,0.297297297297297,0.0540540540540541,0,2.75675675675676,11.1432432432432,20.0540540540541,974.540540540541,0.621621621621622,0.351351351351351,0.324324324324324,0.540540540540541,17.552,0.22,0.26,0.24,1.94,1.5,0.38
"6811","CHI","D","2018-10-21",0.0465116279069767,0.395348837209302,0.441860465116279,1.16279069767442,0.27906976744186,0.0465116279069767,0,0,0,0.395348837209302,0,0,1.93023255813953,1.35581395348837,26.8372093023256,1204.93023255814,1.02325581395349,1.62790697674419,0,0,0,0.06,0.22,0.2,1.72,1.3,1.26
"6812","CHI","C","2018-10-21",0.183673469387755,0.448979591836735,0.63265306122449,1.06122448979592,0.326530612244898,0.183673469387755,0,0,0.0408163265306122,0.448979591836735,0,0,1.69387755102041,8.33265306122449,21.5714285714286,975.040816326531,0.408163265306122,0.346938775510204,4.89795918367347,5.14285714285714,41.606,0.24,0.28,0.22,1.84,0.92,0.56
"6813","CHI","F","2018-10-21",0.4,0.342857142857143,0.742857142857143,0.857142857142857,0.4,0.342857142857143,0.0571428571428571,0,0.0571428571428571,0.314285714285714,0.0285714285714286,0,2.57142857142857,10.8285714285714,19.6571428571429,940.257142857143,0.657142857142857,0.342857142857143,0.314285714285714,0.485714285714286,18.052,0.22,0.22,0.22,1.9,1.18,0.26
"6814","CHI","D","2018-10-20",0.0555555555555556,0.416666666666667,0.472222222222222,1.13888888888889,0.222222222222222,0.0555555555555556,0,0,0,0.416666666666667,0,0,2.02777777777778,1.61944444444444,26.7777777777778,1211.47222222222,1.16666666666667,1.55555555555556,0,0,0,0.04,0.3,0.26,1.82,1.2,1.16
"6815","CHI","C","2018-10-20",0.19047619047619,0.428571428571429,0.619047619047619,1.07142857142857,0.333333333333333,0.19047619047619,0,0,0.0238095238095238,0.428571428571429,0,0,1.73809523809524,7.34047619047619,21.547619047619,976.166666666667,0.452380952380952,0.380952380952381,4.90476190476191,5.21428571428571,45.168,0.24,0.24,0.2,1.9,0.66,0.4
"6816","CHI","F","2018-10-20",0.379310344827586,0.344827586206897,0.724137931034483,0.896551724137931,0.413793103448276,0.310344827586207,0.0689655172413793,0,0.0689655172413793,0.310344827586207,0.0344827586206897,0,2.75862068965517,9.62068965517241,20,972.344827586207,0.758620689655172,0.344827586206897,0.344827586206897,0.551724137931034,24.726,0.14,0.28,0.2,1.74,0.92,0.42
"6817","CHI","D","2018-10-18",0.075,0.375,0.45,1,0.2,0.075,0,0,0,0.375,0,0,1.55,5.8325,26.3,1150.6,1.375,1.55,0,0,0,0.1,0.24,0.14,1.16,1.22,1.38
"6818","CHI","C","2018-10-18",0.236842105263158,0.447368421052632,0.684210526315789,1.05263157894737,0.368421052631579,0.236842105263158,0,0,0.0263157894736842,0.447368421052632,0,0,1.65789473684211,9.42894736842105,21.4736842105263,954.421052631579,0.473684210526316,0.394736842105263,4.57894736842105,5.05263157894737,38.026,0.16,0.16,0.08,1.68,0.74,0.72
"6819","CHI","F","2018-10-18",0.5,0.409090909090909,0.909090909090909,0.954545454545455,0.454545454545455,0.409090909090909,0.0909090909090909,0,0.0909090909090909,0.363636363636364,0.0454545454545455,0,3.18181818181818,12.6818181818182,20.9545454545455,1022.18181818182,0.681818181818182,0.318181818181818,0.272727272727273,0.454545454545455,24.456,0.14,0.2,0.18,1.54,1.28,0.6
"6820","CHI","D","2018-10-13",0.09375,0.40625,0.5,1.0625,0.125,0.09375,0,0,0,0.40625,0,0,1.40625,7.290625,26.21875,1148.59375,1.40625,1.4375,0,0,0,0.04,0.26,0.26,1.44,1.2,1.34
"6821","CHI","C","2018-10-13",0.266666666666667,0.466666666666667,0.733333333333333,1.13333333333333,0.266666666666667,0.266666666666667,0,0,0.0333333333333333,0.466666666666667,0,0,1.56666666666667,8.61,21.6333333333333,954.6,0.366666666666667,0.466666666666667,4.63333333333333,5.33333333333333,40.21,0.24,0.3,0.28,1.6,0.5,0.5
"6822","CHI","F","2018-10-13",0.470588235294118,0.470588235294118,0.941176470588235,1.11764705882353,0.470588235294118,0.411764705882353,0.0588235294117647,0,0.0588235294117647,0.411764705882353,0.0588235294117647,0,2.88235294117647,13.8,21.5294117647059,1038,0.588235294117647,0.411764705882353,0.235294117647059,0.411764705882353,11.44375,0.291666666666667,0.375,0.229166666666667,2.33333333333333,1.0625,0.4375
"6823","CHI","D","2018-10-11",0.125,0.458333333333333,0.583333333333333,1.125,0.0833333333333333,0.125,0,0,0,0.458333333333333,0,0,1.375,9.72083333333333,25.5,1143.70833333333,1.75,1.75,0,0,4.16666666666667,0,0.291666666666667,0.291666666666667,1.625,1.29166666666667,0.958333333333333
"6824","CHI","C","2018-10-11",0.318181818181818,0.545454545454545,0.863636363636364,1.22727272727273,0.181818181818182,0.318181818181818,0,0,0.0454545454545455,0.545454545454545,0,0,1.72727272727273,10.2272727272727,21.3181818181818,961.954545454545,0.363636363636364,0.318181818181818,4.5,5.40909090909091,38.2269230769231,0.230769230769231,0.269230769230769,0.115384615384615,2.42307692307692,0.576923076923077,0.423076923076923
"6825","CHI","F","2018-10-11",0.5,0.5,1,1.08333333333333,0.666666666666667,0.5,0,0,0.0833333333333333,0.5,0,0,3.08333333333333,15.3833333333333,21.5,1061.5,0.666666666666667,0.416666666666667,0.166666666666667,0.583333333333333,22.3590909090909,0.181818181818182,0.181818181818182,0.181818181818182,1.72727272727273,1.63636363636364,0.636363636363636
"6826","CHI","D","2018-10-07",0.0625,0.25,0.3125,1,0.125,0.0625,0,0,0,0.25,0,0,1.375,2.08125,25.875,1145.3125,1.4375,1.75,0,0,0,0.15,0.15,0.1,1.4,2.2,1.5
"6827","CHI","C","2018-10-07",0.3125,0.375,0.6875,1.1875,0.5,0.3125,0,0,0.0625,0.375,0,0,1.75,9.89375,20.6875,917.9375,0.1875,0.375,4.375,5.875,20.815,0.2,0.55,0.45,1.6,1.2,1.4
"6828","CHI","F","2018-10-07",0.375,0.625,1,1.25,0.5,0.375,0,0,0.125,0.625,0,0,3.375,7,21.625,1073,0.75,0.375,0.25,0.5,26.29,0.3,0.4,0.35,1.85,1.65,0.75
"6829","CHI","D","2018-10-06",0.125,0.125,0.25,0.5,0,0.125,0,0,0,0.125,0,0,2.125,4.1625,26.625,1140.5,1.625,2.125,0,0,0,0,0.166666666666667,0.166666666666667,0.5,1.66666666666667,0.833333333333333
"6830","CHI","C","2018-10-06",0.125,0.25,0.375,1.125,0.25,0.125,0,0,0,0.25,0,0,1.875,3.125,20.5,933.5,0.25,0.25,4.75,6.375,53.85,0,0.75,0.5,1,1.25,0
"6831","CHI","F","2018-10-06",0.4,0.2,0.6,1,0.4,0.4,0,0,0.2,0.2,0,0,2.8,8.34,20.2,956.4,1,0.2,0.2,0,19.0375,0.625,0.5,0.375,2.25,0.625,0.75
"6832","ARI","D","2019-11-05",0.1,0.34,0.44,0.94,0.32,0.06,0.04,0,0.02,0.22,0.1,0.02,1.56,6.4,26.34,1267.76,1.1,1.02,0,0,0,0.12,0.24,0.16,1.8,0.96,1.1
"6833","ARI","F","2019-11-05",0.16,0.18,0.34,0.62,0.34,0.12,0.04,0,0.04,0.12,0.06,0,1.88,6.498,20.92,909.64,0.9,0.3,2.02,2.38,29.198,0.2,0.32,0.24,1.98,0.82,0.38
"6834","ARI","D","2019-11-04",0.1,0.42,0.52,0.88,0.28,0.06,0.04,0,0.02,0.28,0.12,0.02,1.54,6.4,26.58,1289.7,0.98,1.12,0,0,0,0.08,0.24,0.18,1.5,0.84,0.98
"6835","ARI","F","2019-11-04",0.18,0.2,0.38,0.7,0.42,0.12,0.04,0.02,0.04,0.14,0.06,0,1.8,8.832,20.44,894.16,0.88,0.32,2.18,2.56,24.804,0.14,0.22,0.18,1.92,0.8,0.46
"6836","ARI","D","2019-11-02",0.1,0.4,0.5,0.9,0.24,0.06,0.04,0,0.02,0.26,0.12,0.02,1.62,6.4,26.94,1294.02,1.06,1.08,0,0,0,0.06,0.22,0.2,1.68,0.94,1.1
"6837","ARI","F","2019-11-02",0.2,0.16,0.36,0.74,0.28,0.16,0.02,0.02,0.04,0.14,0.02,0,1.94,11.666,20.22,901.42,0.66,0.36,2.12,2.46,26.07,0.22,0.38,0.3,1.9,1.44,0.4
"6838","ARI","D","2019-10-30",0.08,0.34,0.42,0.82,0.28,0.04,0.04,0,0.02,0.22,0.1,0.02,1.62,6,27.06,1276.84,1.16,1.1,0,0,0,0.1,0.22,0.14,1.64,0.86,1
"6839","ARI","F","2019-10-30",0.24,0.22,0.46,0.64,0.28,0.2,0.02,0.02,0.06,0.16,0.06,0,1.88,13.332,20.32,912.88,0.56,0.4,1.92,2.12,35.53,0.2,0.34,0.28,2.22,0.84,0.48
"6840","ARI","D","2019-10-28",0.08,0.32,0.4,0.96,0.36,0.04,0.04,0,0.02,0.22,0.08,0.02,1.68,6,26.96,1276.18,1.2,1.22,0,0,0,0.16,0.26,0.2,1.26,0.98,1.32
"6841","ARI","F","2019-10-28",0.24,0.28,0.52,0.68,0.28,0.2,0.02,0.02,0.06,0.24,0.04,0,1.58,15.332,20.48,900.98,0.46,0.42,1.82,2.08,27.678,0.12,0.18,0.12,1.62,1,0.5
"6842","ARI","D","2019-10-25",0.08,0.24,0.32,0.78,0.32,0.04,0.04,0,0.02,0.16,0.08,0,1.68,6,26.36,1233.16,1.14,1.18,0,0,0,0.04,0.18,0.06,1.68,0.78,1.44
"6843","ARI","F","2019-10-25",0.28,0.34,0.62,0.6,0.24,0.2,0.08,0,0.04,0.2,0.14,0,1.78,15.332,20.86,905.72,0.4,0.46,1.72,1.82,20.83,0.22,0.24,0.16,1.78,0.6,0.46
"6844","ARI","D","2019-10-24",0.08,0.22,0.3,0.84,0.44,0.04,0.04,0,0.02,0.14,0.08,0,1.9,6,26.7,1256.8,1.1,1.2,0,0,0,0.04,0.2,0.04,1.42,0.7,1.26
"6845","ARI","F","2019-10-24",0.28,0.44,0.72,0.54,0.28,0.18,0.1,0,0.06,0.26,0.18,0,1.88,14.998,21.3,889.36,0.34,0.36,1.78,1.66,20.83,0.22,0.24,0.16,1.78,0.6,0.46
"6846","ARI","D","2019-10-22",0.1,0.24,0.34,0.88,0.44,0.08,0.02,0,0.02,0.18,0.06,0,1.86,6,27.02,1278.42,1.32,1.26,0,0,0,0.04,0.22,0.12,1.6,0.96,1.12
"6847","ARI","F","2019-10-22",0.3,0.4,0.7,0.58,0.36,0.2,0.1,0,0.04,0.24,0.16,0,1.82,15.998,21.34,888.24,0.42,0.36,1.9,1.66,28.556,0.26,0.36,0.24,2.18,0.6,0.62
"6848","ARI","D","2019-10-19",0.06,0.22,0.28,0.76,0.44,0.04,0.02,0,0.02,0.16,0.06,0,1.76,3,26.94,1289.9,1.62,1.24,0,0,0,0.1,0.16,0.12,1.62,1.18,1.24
"6849","ARI","F","2019-10-19",0.26,0.34,0.6,0.56,0.4,0.18,0.08,0,0.04,0.2,0.14,0,2.04,12.732,21.32,887.8,0.64,0.36,1.9,1.62,29.35,0.12,0.08,0.06,1.76,1,0.54
"6850","ARI","D","2019-10-17",0.04,0.22,0.26,0.74,0.36,0.04,0,0,0,0.18,0.04,0,1.96,1,26.14,1238.2,1.42,1.48,0,0,0,0.1,0.26,0.14,1.52,1.04,1.34
"6851","ARI","F","2019-10-17",0.18,0.24,0.42,0.52,0.36,0.14,0.04,0,0.04,0.2,0.04,0,1.92,8.732,21.1,892.36,0.76,0.26,1.78,1.44,28.364,0.12,0.18,0.14,2.06,0.9,0.46
"6852","ARI","D","2019-10-15",0.04,0.18,0.22,0.7,0.36,0.04,0,0,0,0.16,0.02,0,1.8,1,26.12,1255.56,1.58,1.48,0,0,0,0.06,0.46,0.32,1.7,1.1,0.98
"6853","ARI","F","2019-10-15",0.14,0.22,0.36,0.52,0.24,0.14,0,0,0.02,0.22,0,0,2.04,4.518,21.2,899.38,0.92,0.28,1.62,1.42,30.31,0.34,0.38,0.28,1.86,0.94,0.48
"6854","ARI","D","2019-10-12",0.06,0.14,0.2,0.66,0.32,0.06,0,0,0,0.12,0.02,0,1.76,3,25.74,1237.24,1.58,1.48,0,0,0,0.1,0.22,0.08,1.96,1.3,1.02
"6855","ARI","F","2019-10-12",0.1,0.24,0.34,0.62,0.26,0.1,0,0,0.02,0.24,0,0,1.94,3.186,21.08,876.42,1.08,0.38,1.1,1.06,27.848,0.24,0.38,0.34,1.94,1.2,0.32
"6856","ARI","D","2019-10-10",0.06,0.12,0.18,0.64,0.36,0.06,0,0,0,0.1,0.02,0,1.84,3,25.96,1245.28,1.7,1.54,0,0,0,0.2,0.2,0.18,1.82,1,0.98
"6857","ARI","F","2019-10-10",0.1,0.16,0.26,0.52,0.08,0.06,0,0.04,0,0.14,0,0.02,1.8,3.452,20.6,867.58,1.04,0.34,0.68,0.7,28.658,0.14,0.3,0.24,1.84,1.06,0.46
"6858","ARI","D","2019-10-05",0.06,0.12,0.18,0.72,0.36,0.06,0,0,0,0.1,0.02,0,1.8,3,25.82,1243.84,1.66,1.42,0,0,0,0.16,0.34,0.24,1.54,1.32,1.48
"6859","ARI","F","2019-10-05",0.06,0.22,0.28,0.56,0.14,0.04,0,0.02,0,0.2,0,0.02,1.64,1.452,20.7,849.72,1.66,0.34,0.44,0.54,25.622,0.2,0.4,0.32,1.8,0.84,0.62
"6860","ARI","D","2019-10-03",0.06,0.2,0.26,0.82,0.4,0.06,0,0,0,0.1,0.1,0,1.74,3,25.7,1243.26,1.66,1.32,0.02,0,0,0.04,0.16,0.16,1.82,1.46,1.54
"6861","ARI","F","2019-10-03",0.08,0.18,0.26,0.62,0.1,0.04,0,0.04,0,0.16,0,0.02,1.74,2.952,20.46,833.52,2.2,0.42,0.18,0.22,9.544,0.24,0.36,0.32,2.46,1.14,0.36
"6862","ARI","D","2019-04-06",0.06,0.12,0.18,0.66,0.32,0.06,0,0,0,0.1,0.02,0,1.44,3,25.52,1211.3,1.76,1.5,0,0,0,0.06,0.26,0.2,1.38,1.56,1.48
"6863","ARI","C","2019-04-06",0.14,0.18,0.32,0.6,0.28,0.12,0.02,0,0.06,0.16,0,0.02,2.14,4.566,22.1,948.46,0.86,0.52,4.54,3.76,32.462,0.16,0.24,0.2,2.08,0.84,0.34
"6864","ARI","F","2019-04-06",0.08,0.18,0.26,0.7,0.1,0.06,0,0.02,0,0.16,0,0.02,1.62,2.952,20.44,814.46,2.08,0.48,0.12,0.2,9.984,0.28,0.2,0.12,2.02,1.3,0.46
"6865","ARI","D","2019-04-04",0.12,0.2,0.32,0.8,0.4,0.1,0,0.02,0.02,0.08,0.12,0,1.56,6.666,25.58,1231.4,1.88,1.46,0.02,0,0,0.04,0.28,0.22,1.32,1.24,1.34
"6866","ARI","C","2019-04-04",0.1,0.14,0.24,0.62,0.28,0.08,0.02,0,0.04,0.12,0,0.02,2.08,3.232,22.3,960.36,0.86,0.48,4.52,3.62,38.922,0.28,0.4,0.32,1.64,1.04,0.38
"6867","ARI","F","2019-04-04",0.08,0.12,0.2,0.62,0.3,0.06,0,0.02,0,0.1,0,0.02,1.58,4.666,21.12,862.9,2.04,0.48,0.14,0.24,9.628,0.24,0.24,0.24,1.64,1.22,0.38
"6868","ARI","D","2019-04-02",0.12,0.18,0.3,0.76,0.36,0.1,0,0.02,0.02,0.08,0.1,0,1.18,6.666,25.78,1226.3,1.66,1.48,0.02,0,0,0.04,0.28,0.2,1.46,1.3,1.26
"6869","ARI","C","2019-04-02",0.14,0.14,0.28,0.6,0.28,0.1,0.04,0,0.04,0.12,0,0.02,2.08,3.898,22.2,957.1,0.8,0.46,4.4,3.66,39.596,0.3,0.38,0.3,1.68,1.16,0.4
"6870","ARI","F","2019-04-02",0.14,0.12,0.26,0.66,0.2,0.1,0,0.04,0,0.1,0,0.02,1.52,7.332,21.22,866.26,2.22,0.54,0.16,0.24,12.234,0.22,0.24,0.22,1.7,1.28,0.44
"6871","ARI","D","2019-03-31",0.12,0.14,0.26,0.76,0.28,0.1,0,0.02,0.02,0.04,0.1,0,1.18,6.666,25.9,1234.94,1.46,1.38,0.02,0,0,0.12,0.22,0.2,1.6,1.48,1.06
"6872","ARI","C","2019-03-31",0.16,0.18,0.34,0.58,0.36,0.08,0.08,0,0.02,0.14,0,0.04,2.2,3.316,22.04,960.32,0.78,0.38,4.26,3.5,42.706,0.22,0.3,0.16,1.8,1.1,0.72
"6873","ARI","F","2019-03-31",0.1,0.08,0.18,0.6,0.2,0.06,0,0.04,0,0.06,0,0.02,1.62,5.332,21.2,867.54,2.28,0.46,0.16,0.24,7.142,0.16,0.2,0.14,2.06,1.5,0.6
"6874","ARI","D","2019-03-29",0.08,0.14,0.22,0.8,0.32,0.06,0,0.02,0.02,0.02,0.1,0.02,1.04,5.666,25.46,1228.42,1.48,1.58,0.02,0,0,0.08,0.22,0.16,1.6,1.36,1.26
"6875","ARI","C","2019-03-29",0.18,0.16,0.34,0.6,0.32,0.1,0.08,0,0.04,0.12,0,0.04,2,4.316,21.3,949.42,0.88,0.46,3.88,3.52,39.248,0.16,0.44,0.24,1.78,1.14,0.48
"6876","ARI","F","2019-03-29",0.1,0.08,0.18,0.6,0.12,0.06,0,0.04,0,0.06,0,0.02,1.6,5.332,20.78,858.82,2.46,0.48,0.16,0.16,6.516,0.22,0.28,0.16,2.08,1.66,0.44
"6877","ARI","D","2019-03-26",0.08,0.14,0.22,0.96,0.4,0.06,0,0.02,0.02,0.02,0.12,0,1.2,5.666,25.18,1221.12,1.42,1.56,0.02,0,0,0.02,0.12,0.1,1.4,1.76,1.76
"6878","ARI","C","2019-03-26",0.16,0.18,0.34,0.78,0.28,0.1,0.06,0,0.02,0.14,0,0.04,1.98,3.916,21.5,951.66,0.74,0.42,3.92,3.82,42.864,0.12,0.16,0.14,1.62,1.06,0.5
"6879","ARI","F","2019-03-26",0.12,0.1,0.22,0.6,0.2,0.08,0,0.04,0,0.08,0,0.02,1.5,6.332,20.58,849.1,2.5,0.46,0.16,0.18,13.946,0.14,0.14,0.14,2.1,1.66,0.32
"6880","ARI","D","2019-03-24",0.08,0.12,0.2,0.84,0.38,0.06,0,0.02,0.02,0.02,0.08,0.02,0.94,5.666,24.98,1207.8,1.46,1.84,0.02,0,0,0.16,0.22,0.18,1.72,1.54,1.38
"6881","ARI","C","2019-03-24",0.22,0.2,0.42,0.7,0.16,0.14,0.08,0,0.04,0.14,0.02,0.04,1.9,5.916,21.6,929.12,0.84,0.42,3.8,3.68,35.122,0.2,0.32,0.24,1.5,0.94,0.34
"6882","ARI","F","2019-03-24",0.14,0.14,0.28,0.62,0.2,0.1,0,0.04,0,0.12,0,0.02,1.56,6.832,20.7,848.8,2.42,0.4,0.2,0.22,9.242,0.2,0.26,0.24,1.28,1.2,0.42
"6883","ARI","D","2019-03-23",0.08,0.18,0.26,1.02,0.32,0.06,0,0.02,0.02,0.04,0.12,0.02,1.08,5.666,24.54,1207.06,1.38,1.86,0.02,0,4,0.12,0.18,0.18,1.66,1.44,1.46
"6884","ARI","C","2019-03-23",0.22,0.22,0.44,0.78,0.28,0.14,0.08,0,0.06,0.16,0.02,0.04,2.18,5.416,21.46,945.52,0.94,0.48,3.8,3.96,38.25,0.18,0.28,0.24,1.9,0.64,0.36
"6885","ARI","F","2019-03-23",0.14,0.22,0.36,0.72,0.24,0.1,0,0.04,0,0.2,0,0.02,1.46,6.832,20.88,861.62,2.2,0.52,0.34,0.3,10.624,0.16,0.26,0.26,1.8,1.32,0.5
"6886","ARI","D","2019-03-21",0.1,0.24,0.34,1.08,0.28,0.08,0,0.02,0.04,0.1,0.12,0.02,1.02,6.332,24.28,1217.06,1.26,1.86,0.02,0,0,0.08,0.24,0.22,1.56,1.26,1.4
"6887","ARI","C","2019-03-21",0.22,0.2,0.42,0.82,0.24,0.14,0.08,0,0.06,0.16,0.02,0.02,1.98,5.416,20.48,899.2,0.98,0.54,3.92,4,42.204,0.16,0.26,0.24,2.08,0.92,0.4
"6888","ARI","F","2019-03-21",0.16,0.24,0.4,0.78,0.28,0.14,0,0.02,0.02,0.22,0,0.02,1.54,8.166,20.7,866.9,2.4,0.56,0.4,0.26,16.084,0.24,0.28,0.22,1.9,1.14,0.3
"6889","ARI","D","2019-03-18",0.1,0.28,0.38,1.06,0.32,0.08,0,0.02,0.04,0.12,0.14,0.02,0.96,6.332,24.12,1232.4,1.2,1.96,0.02,0,0,0.02,0.28,0.22,1.46,1.58,1.34
"6890","ARI","C","2019-03-18",0.2,0.18,0.38,0.7,0.28,0.12,0.08,0,0.06,0.14,0.02,0.02,1.94,4.916,20.2,896.06,1.02,0.5,3.78,3.88,34.432,0.22,0.18,0.14,1.88,1.04,0.46
"6891","ARI","F","2019-03-18",0.18,0.24,0.42,0.74,0.24,0.16,0,0.02,0.02,0.22,0,0.02,1.64,9.166,20.8,873.3,2.52,0.58,0.34,0.24,9.764,0.16,0.24,0.2,1.66,1.18,0.42
"6892","ARI","D","2019-03-16",0.12,0.32,0.44,1.1,0.28,0.08,0.02,0.02,0.04,0.18,0.12,0.02,0.92,6.666,24.08,1250.16,1.22,2.04,0.02,0,2,0.08,0.34,0.24,1.36,1.28,1.34
"6893","ARI","C","2019-03-16",0.26,0.18,0.44,0.74,0.32,0.2,0.06,0,0.08,0.14,0.02,0.02,2.1,6.084,20.5,899.84,1.1,0.6,3.68,4,33.848,0.18,0.28,0.22,2,0.62,0.44
"6894","ARI","F","2019-03-16",0.22,0.22,0.44,0.82,0.24,0.2,0,0.02,0.02,0.2,0,0.02,1.76,10.666,20.86,870.26,2.36,0.6,0.32,0.18,12.108,0.36,0.52,0.44,1.96,1.4,0.54
"6895","ARI","D","2019-03-14",0.06,0.26,0.32,1,0.34,0.04,0.02,0,0.02,0.2,0.04,0.02,0.92,2,23.98,1208.92,1.44,1.94,0,0,0,0.04,0.28,0.26,1.28,1.54,1.14
"6896","ARI","C","2019-03-14",0.2,0.2,0.4,0.76,0.32,0.16,0.04,0,0.08,0.16,0.04,0,1.92,5,20.5,902.94,1.16,0.6,3.58,3.84,30.406,0.28,0.38,0.38,1.58,0.96,0.56
"6897","ARI","F","2019-03-14",0.22,0.22,0.44,0.82,0.2,0.2,0,0.02,0.02,0.22,0,0,1.78,10.832,21.2,881.96,2.56,0.62,0.12,0.24,9.476,0.32,0.22,0.14,2.12,1.26,0.26
"6898","ARI","D","2019-03-12",0.04,0.26,0.3,1.06,0.28,0.02,0.02,0,0.02,0.2,0.04,0.02,1.06,1,23.7,1212.36,1.32,2.06,0,0,0,0,0.3,0.2,1.48,1.3,1.48
"6899","ARI","C","2019-03-12",0.2,0.2,0.4,0.8,0.28,0.16,0.04,0,0.06,0.14,0.06,0,2.12,4.5,20.7,905.64,1.2,0.46,3.58,3.6,43.106,0.16,0.2,0.12,1.96,1.16,0.38
"6900","ARI","F","2019-03-12",0.24,0.24,0.48,0.84,0.2,0.22,0,0.02,0.02,0.24,0,0,1.74,10.332,21.32,881.76,2.66,0.68,0.16,0.34,15.318,0.32,0.14,0.08,1.98,1.4,0.54
"6901","ARI","D","2019-03-11",0.08,0.36,0.44,0.96,0.28,0.04,0.04,0,0.02,0.26,0.08,0.02,1.22,3.4,24.1,1255.84,1.18,2.12,0,0,0,0,0.28,0.18,1.36,1.38,1.3
"6902","ARI","C","2019-03-11",0.24,0.24,0.48,0.76,0.36,0.2,0.04,0,0.08,0.16,0.08,0,2.2,6,20.82,901.24,1.32,0.5,3.32,3.4,43.106,0.16,0.2,0.12,1.96,1.16,0.38
"6903","ARI","F","2019-03-11",0.22,0.24,0.46,0.72,0.24,0.2,0,0.02,0.02,0.24,0,0,1.76,9.666,21.5,881.26,2.66,0.64,0.18,0.42,15.318,0.32,0.14,0.08,1.98,1.4,0.54
"6904","ARI","D","2019-03-09",0.08,0.34,0.42,0.96,0.24,0.04,0.04,0,0.02,0.26,0.08,0,1.12,3.4,24.08,1269.46,1.06,2.2,0,0,0,0.12,0.14,0.1,1.74,1.52,1.58
"6905","ARI","C","2019-03-09",0.22,0.22,0.44,0.74,0.4,0.2,0.02,0,0.06,0.16,0.06,0,2.16,5.5,21.06,902.48,1.24,0.48,3.08,3.04,37.362,0.14,0.26,0.24,1.7,0.78,0.42
"6906","ARI","F","2019-03-09",0.18,0.26,0.44,0.74,0.28,0.18,0,0,0.02,0.26,0,0,1.74,7.666,21.44,873.66,2.9,0.64,0.2,0.44,14.024,0.2,0.16,0.12,2.4,1.56,0.46
"6907","ARI","D","2019-03-07",0.06,0.32,0.38,1,0.44,0.02,0.04,0,0.02,0.24,0.08,0,1.24,1.4,24,1273.44,1.08,2,0,0,0,0.18,0.24,0.16,1.88,1.94,1.72
"6908","ARI","C","2019-03-07",0.2,0.24,0.44,0.78,0.44,0.18,0.02,0,0.04,0.16,0.08,0,2.18,5,21.02,911.28,1.12,0.52,2.78,2.86,35.168,0.22,0.36,0.24,1.66,1.04,0.36
"6909","ARI","F","2019-03-07",0.18,0.3,0.48,0.76,0.32,0.18,0,0,0.02,0.3,0,0,1.72,7.666,21.48,867,2.82,0.66,0.22,0.48,15.498,0.18,0.38,0.24,2.02,1.16,0.58
"6910","ARI","D","2019-03-05",0.08,0.38,0.46,1.08,0.48,0.02,0.06,0,0.02,0.26,0.12,0,1.32,2.4,24.6,1274.96,1.18,1.74,0,0,0,0.06,0.2,0.2,1.62,1.42,1.2
"6911","ARI","C","2019-03-05",0.22,0.26,0.48,0.84,0.4,0.2,0.02,0,0.06,0.18,0.08,0,2.08,5.5,21.24,902.18,1.12,0.5,2.48,2.66,39.114,0.18,0.18,0.16,1.88,1.1,0.52
"6912","ARI","F","2019-03-05",0.2,0.22,0.42,0.72,0.2,0.2,0,0,0.02,0.22,0,0,2.04,8.166,20.62,848.5,2.22,0.58,0.3,0.4,11.098,0.14,0.12,0.08,1.96,1.2,0.46
